loan_id,status,dependants,loan_usage
384456943a,paid,2,Otros
3ae72cf7bf,paid,0,Educacion
7fc264471f,paid,1,Inversion
8446592252,paid,0,Inversion
a501122972,paid,1,Personal
d47858a36e,paid,0,Otros
06b77a0cce,paid,2,Otros
11d8489fa4,paid,0,Educacion
576219a482,paid,1,Inversion
77376cd1fa,paid,2,Inversion
8fca284242,paid,1,Inversion
a6ad2ab564,paid,3,Educacion
b35627e221,paid,2,Personal
c3b3ccb1dc,paid,0,Personal
dd121e3401,paid,1,Otros
fc8cf0d536,paid,0,Otros
7b85a5c3ec,paid,1,Inversion
ce69d65125,paid,1,Otros
009f744d66,paid,1,Inversion
5a7256edeb,paid,3,Inversion
5bb0fa39f4,loan,0,Inversion
88e4f257ba,paid,0,Personal
93ea1a0a8e,loan,2,Otros
be371b1658,paid,3,Educacion
d4ec9e4f83,paid,0,Educacion
df20c59359,paid,0,Personal
0f2fb8dce3,paid,0,Otros
4ad4aa587f,paid,1,Otros
376e9dc339,paid,0,Otros
50746ff385,paid,0,Inversion
2a7719d2e1,loan,0,Inversion
2ba90d66f5,paid,3,Inversion
63ab150f39,paid,0,Otros
af62cd870e,paid,0,Educacion
72dad925fe,paid,2,Otros
d91752b11e,loan,0,Otros
2ccca1d73c,paid,0,Educacion
37770ae34e,paid,3,Otros
aeda5271c6,paid,2,Personal
d9b3725ec2,loan,0,Otros
f274ebeeb4,paid,1,Inversion
086951162f,paid,1,Educacion
499c3c4a5b,paid,3,Personal
5d6b9cfbc1,paid,1,Inversion
794757fd3f,paid,0,Otros
83ba0611db,paid,0,Personal
86b00a26f2,paid,1,Otros
8bf71137eb,paid,0,Educacion
8f4002623a,paid,1,Educacion
d4a473de4d,paid,3,Otros
eb1fc67e34,paid,3,Otros
f06c814d51,loan,0,Personal
1b6717a1bc,paid,0,Educacion
4bf37219d6,loan,0,Otros
57c44f6b83,paid,0,Otros
63a9827427,paid,0,Otros
74a523b71c,paid,0,Personal
8a03ee2995,paid,0,Educacion
9b993f5c8f,paid,0,Otros
9bc611cf6f,paid,3,Otros
ae199524f4,paid,0,Personal
f05fb38b85,paid,2,Otros
0880726ca9,paid,0,Educacion
17a1d7ef90,paid,1,Otros
264a0b5b94,paid,0,Inversion
446cbe57c8,paid,3,Otros
6172800352,paid,3,Educacion
67507da418,paid,2,Otros
93a0af2b8e,paid,0,Otros
a17ad25a8d,loan,3,Otros
c72ca364d4,paid,2,Personal
efdc5b9a6c,paid,0,Otros
0693b68764,paid,1,Inversion
2e7293d926,paid,3,Inversion
45725680f6,paid,2,Inversion
50ca694bfc,paid,2,Educacion
52cdc1f27a,paid,1,Educacion
580acf9492,paid,1,Educacion
7b14330c5d,loan,0,Otros
7fffebb8ef,paid,0,Inversion
834e774f55,paid,2,Otros
851a6756b1,paid,1,Inversion
877d607496,paid,0,Otros
883bb4a221,paid,1,Otros
582577f03f,paid,0,Educacion
7bc811a243,paid,1,Otros
83b86b6f49,paid,0,Otros
b4fe425e41,paid,0,Educacion
b8cecd5ea3,paid,0,Personal
d473ba674c,loan,0,Otros
e8b6c2a912,paid,0,Otros
ed5b2fce26,paid,1,Personal
f4ab2f5e54,paid,0,Personal
f7a826b99d,paid,3,Otros
03dd798b57,paid,3,Inversion
1c81b20310,paid,3,Educacion
20e83e6287,loan,1,Otros
37648df2b7,paid,0,Educacion
401558a567,paid,1,Inversion
4249ec7ffb,paid,0,Otros
67f21fa2bd,paid,2,Otros
7003dea923,loan,1,Otros
96527879d1,paid,1,Educacion
ba92d88068,paid,0,Educacion
bab54bfc05,loan,0,Inversion
bc419d58a0,paid,2,Inversion
bdfe497100,paid,3,Otros
e54f264f6d,paid,0,Otros
f0d3b9b42a,paid,0,Inversion
fc660ed230,loan,3,Otros
fed114caed,paid,1,Otros
0cb777d689,paid,0,Otros
10d5e6c67a,loan,0,Otros
15fa0a9335,paid,0,Educacion
16364fed27,paid,0,Personal
189bd79baa,loan,2,Otros
1bd400574e,paid,1,Educacion
1cb6612d8d,paid,0,Inversion
407cfd5c4b,paid,0,Inversion
416a83e4c9,paid,1,Inversion
4ed480c48b,paid,1,Otros
5095456d7d,loan,0,Inversion
916f3ba789,paid,1,Inversion
c43f0596d5,paid,1,Otros
c86859ac2b,paid,0,Educacion
d8ccafcf4a,loan,0,Otros
dd20895f32,paid,0,Personal
de82044f13,loan,0,Otros
f9f98cb10c,paid,0,Inversion
2f00f827c2,paid,0,Otros
32ce6e9c82,paid,1,Otros
39e206a1f6,loan,0,Otros
5645e7850e,loan,0,Inversion
66568d6605,paid,3,Otros
693736ae09,paid,2,Inversion
71278d766d,paid,1,Educacion
8789b416c5,paid,0,Inversion
8ea5ba05a3,loan,1,Personal
8edfe59e9b,loan,0,Inversion
94717b0c30,paid,0,Inversion
af8df9af03,paid,1,Otros
cf5bf25512,paid,0,Otros
d3c29c25ec,loan,1,Otros
df0274cdaf,paid,3,Inversion
dfa768a26f,loan,3,Educacion
1d80ba9394,loan,0,Personal
2d5968948d,paid,0,Otros
3950aa684b,paid,2,Otros
3b4341f39f,paid,0,Inversion
4086c3d592,paid,3,Educacion
40fe4fb45d,loan,3,Educacion
495720ca79,paid,2,Inversion
5774f0af90,paid,0,Inversion
72aec8b633,paid,2,Otros
8ae7675b7c,paid,1,Inversion
8bf245005e,paid,0,Otros
8cb015ff5a,paid,0,Inversion
97c636709f,paid,0,Inversion
9abc273499,paid,0,Otros
9f5d321036,paid,1,Inversion
bbe5bbba06,loan,0,Educacion
c8796ed3fe,paid,3,Otros
cc227371fa,loan,1,Otros
d09ce062d7,paid,3,Educacion
fa1d5edc27,paid,0,Otros
08a58d6361,loan,0,Otros
09fffb9f28,loan,0,Otros
0f3482e702,paid,2,Personal
17116f1d01,loan,0,Inversion
1988dabddf,paid,3,Otros
29aecce180,paid,0,Otros
2ee3e6d8e5,loan,1,Otros
3798fdf547,loan,0,Educacion
3c092f7cad,paid,2,Inversion
3f88174cd2,paid,0,Inversion
66606eabb4,paid,0,Otros
69e192fdc9,paid,0,Inversion
70543dba21,paid,0,Inversion
7ecb2edefc,paid,0,Otros
995ece6b7b,paid,0,Otros
b59eec1cb9,paid,0,Otros
cd1eac664c,paid,1,Otros
d596a4e796,loan,2,Otros
d67b2c9541,loan,0,Otros
e51238eece,paid,0,Otros
e565dfd166,paid,1,Otros
e68ed4ff9a,loan,3,Otros
f6ffbc8d69,paid,1,Educacion
f8f7ad924b,paid,0,Otros
2ad82fd5d3,paid,0,Inversion
2ca2be9f8f,loan,1,Otros
2fb373b3de,loan,0,Otros
3052845ea4,paid,0,Otros
361eb0b987,paid,1,Inversion
3b1fbd00c3,paid,0,Otros
3d92a19d6f,loan,0,Educacion
4414ef82d2,paid,0,Personal
60f0e3302f,loan,0,Inversion
699e6568b0,paid,0,Inversion
69c360b396,paid,0,Inversion
c4c7300087,loan,3,Otros
e50a9a272e,paid,1,Otros
3a3d511342,paid,0,Otros
3f94c24dcf,paid,3,Educacion
596f60c150,paid,1,Otros
5f2aef31bd,loan,1,Inversion
7c1586458e,loan,2,Otros
7ec6b7d873,loan,2,Otros
844092e9e1,paid,0,Otros
8dda2d79cf,paid,0,Personal
9f0e360059,paid,1,Otros
c1cb39d3b3,paid,0,Otros
ca730e0023,paid,1,Otros
64031c9cfb,paid,0,Personal
36dc64948c,loan,1,Personal
7ef1de4d00,paid,0,Personal
8249c8ca71,paid,0,Otros
957750edcd,paid,1,Inversion
12b739b4d8,paid,0,Educacion
ec73f1a194,paid,1,Educacion
1f742e86c5,paid,1,Educacion
86c5a2b6d9,paid,3,Otros
273249f0b6,loan,3,Otros
7740fbbb27,paid,1,Inversion
407a2c8f4b,paid,0,Otros
a31f38c652,loan,0,Otros
53ac5ba102,paid,2,Inversion
6458f43339,paid,2,Educacion
8d5fa87c26,paid,0,Otros
ad1a1b9583,paid,3,Inversion
d031a0dc60,paid,0,Inversion
daa01a031a,paid,0,Personal
ebb32a758e,paid,1,Otros
f82c0d8ffa,paid,0,Educacion
fb68a36a3a,paid,0,Educacion
045ac11fbc,paid,0,Inversion
0d298560f2,paid,0,Personal
11122dd5c5,paid,1,Inversion
18f439a7ac,paid,2,Otros
320188903b,paid,1,Educacion
3d0851de3a,paid,1,Otros
533c097448,paid,2,Otros
61c8ea0691,paid,0,Personal
b01f47031e,paid,0,Otros
b765b43dfa,loan,1,Inversion
d05e7f5359,paid,1,Otros
d55cac90ee,loan,1,Inversion
e296d2cf8e,paid,3,Inversion
e31a250924,paid,2,Educacion
e6f2dce79d,paid,3,Otros
fb1787c6d3,loan,0,Otros
fe2d51cbce,paid,0,Otros
fed9e082f7,paid,1,Educacion
0a95ca5ca7,paid,0,Educacion
0c06169dbf,paid,1,Educacion
0e0129610f,loan,0,Otros
13ac81be82,paid,0,Inversion
1d92002f4e,paid,0,Inversion
22441fe533,paid,0,Inversion
389ab12626,paid,0,Educacion
4ae0e1f74a,paid,0,Otros
50bae2686c,paid,0,Otros
5.50E+11,paid,3,Otros
5727e9e2b9,paid,0,Otros
63f008c701,paid,0,Educacion
71c4c450c2,paid,0,Educacion
7d986b0ecf,paid,1,Otros
7f2cbaf553,loan,0,Inversion
8e22a500dc,paid,0,Personal
8ed6e00a0f,loan,0,Otros
99e161a45f,paid,0,Otros
a60b9cf88b,loan,1,Otros
aa2718eb2b,loan,0,Otros
c2f98f15ed,paid,0,Personal
dac8a29333,loan,0,Inversion
db1534a974,paid,0,Educacion
e37479f438,paid,3,Educacion
f35a478e81,paid,3,Personal
f4ea9a966c,paid,3,Inversion
168a6e4fcf,paid,3,Inversion
2584ba1043,paid,3,Otros
26cfff9d2d,paid,0,Educacion
2bfc53beb3,paid,3,Educacion
2c795c23c5,paid,0,Personal
306dd39dac,loan,0,Educacion
42dc3b25c9,paid,0,Personal
4ec8995a6a,paid,0,Educacion
504cafdcc5,loan,2,Otros
5dede1f8e4,paid,2,Inversion
5e1790d3e2,paid,1,Otros
6131641783,paid,0,Inversion
623e70fc46,paid,0,Otros
69207ac738,paid,3,Educacion
6a69516ecd,loan,2,Otros
7146bdce45,paid,0,Educacion
79d085a024,paid,0,Inversion
82801984a2,loan,2,Inversion
9001943bef,loan,1,Otros
98c1d1b89f,paid,0,Inversion
9fe16e48c7,paid,0,Educacion
a3e55aebf6,paid,1,Inversion
a9359aad07,paid,1,Inversion
baf60e8f3c,paid,3,Educacion
c3b078f3ce,paid,1,Otros
c852a4e074,paid,0,Otros
d58a40527f,paid,2,Inversion
ebfe2479e5,paid,0,Otros
f32e25cc91,paid,2,Inversion
f49364fdda,paid,0,Otros
fc7b516d3d,paid,0,Otros
fd8fe52052,paid,2,Educacion
0ae94fd806,paid,0,Personal
0be16f9f69,paid,3,Otros
0dca8bd5d4,paid,1,Personal
0e4fb975d9,paid,0,Educacion
1285567912,paid,3,Inversion
1aa26d9cec,paid,2,Otros
1f484023db,paid,1,Personal
24bd6bfe06,paid,0,Educacion
32782b8367,paid,0,Educacion
39871eca7d,loan,0,Otros
41bb63150d,paid,1,Otros
421750766f,paid,0,Inversion
460a157f55,loan,0,Inversion
4b5e3bcff2,paid,0,Otros
5043bc43c7,loan,0,Otros
5470c5a170,paid,0,Educacion
6ef50cf081,paid,0,Educacion
711178d3a1,paid,0,Otros
7138f3cbbb,paid,0,Inversion
7a1ec44d29,paid,1,Inversion
817c660542,paid,0,Inversion
823e79337f,paid,0,Educacion
8f23acece4,paid,1,Educacion
901a8c6836,paid,2,Inversion
a7ca75a0fe,paid,0,Otros
b66f36f095,paid,1,Inversion
b8ab66f0d0,paid,2,Personal
c48d4a5963,loan,2,Educacion
d088b8141f,paid,2,Otros
d62e2fed82,paid,0,Educacion
e713f54195,paid,1,Educacion
edebc902bf,loan,2,Inversion
f33e548997,paid,0,Educacion
f5961d0060,paid,2,Personal
055c0eb389,paid,0,Inversion
13dea807bb,paid,3,Educacion
1aded79691,paid,3,Personal
3.74E+35,paid,1,Educacion
43e582bf9a,loan,1,Personal
5a97721238,loan,2,Otros
6888da2f9f,paid,1,Inversion
bb3898601a,paid,0,Otros
c3eb311366,paid,0,Otros
c3efbc3953,paid,1,Educacion
d114480743,loan,0,Otros
dfdfa3ecc7,loan,0,Otros
ec083df8e1,paid,2,Educacion
0ddf0dbc0d,paid,0,Inversion
1306601f67,paid,0,Personal
193797974c,paid,0,Otros
2260235bdb,paid,1,Educacion
3aad2124ba,paid,0,Otros
40a4758d26,loan,3,Inversion
41c65f9f9d,paid,1,Personal
4656977022,paid,2,Inversion
47a0743919,paid,3,Otros
492495caa9,paid,0,Otros
6f1386dd5d,paid,1,Educacion
76d7222303,paid,1,Personal
8f214fcdbc,paid,0,Educacion
925987ede4,loan,0,Otros
954726a97d,paid,3,Inversion
98aed6701e,paid,0,Educacion
9c2593115e,paid,2,Educacion
af33f391af,loan,1,Otros
c0ea4f1a39,paid,0,Educacion
f155adb439,paid,0,Educacion
f78cf57d0b,paid,2,Inversion
1496b03aa7,paid,3,Otros
1fafb92c3a,paid,0,Otros
24d38ff359,paid,0,Otros
25cfa46e0c,paid,0,Educacion
37bea5a4dd,loan,3,Otros
4644bcc1cb,paid,0,Educacion
59d52a7961,paid,0,Inversion
6669fed0b9,loan,0,Otros
7c5ec9f461,paid,0,Personal
adde9a2173,paid,0,Otros
af8e16a07c,loan,3,Otros
b964e014c7,paid,1,Educacion
be4400869d,paid,0,Educacion
bf5f390e99,paid,0,Otros
c18d168e42,paid,1,Otros
ce5ba9ddd8,paid,1,Personal
dc1a961492,paid,2,Otros
e14cab675a,paid,1,Educacion
f68a1b747b,paid,0,Inversion
0f9cce21b0,paid,0,Otros
238af3c9e1,paid,0,Educacion
3525f455a7,paid,0,Inversion
7ae347f50c,paid,3,Inversion
930db46817,paid,0,Personal
a5d657c7df,paid,0,Otros
a989d57dbe,paid,3,Personal
aecaf28bf2,paid,1,Educacion
b174847c99,loan,0,Otros
b8daa9a5bc,paid,0,Otros
bf1abfafa5,paid,0,Otros
c2b6c9324b,paid,1,Otros
fb395ca322,paid,2,Otros
01a8f5e96e,paid,2,Otros
01bd243c47,paid,0,Educacion
128ed6ca03,paid,0,Otros
2fdf28a3a2,paid,0,Educacion
51f2730486,paid,0,Otros
57515b9158,paid,0,Educacion
59dbacfc48,loan,2,Otros
5b3e581624,paid,0,Inversion
5e94dbe9ce,paid,1,Educacion
6b94bb4cfb,paid,0,Otros
9f89025ed7,paid,2,Inversion
a56edb8764,loan,1,Inversion
b8418cd4ac,loan,3,Otros
de30f2684c,paid,0,Educacion
0bbd3131ae,paid,0,Educacion
24920c826e,loan,0,Otros
55eb5a5406,loan,0,Otros
5848743403,paid,0,Otros
943a005818,loan,0,Otros
c414e4e027,loan,1,Otros
e5f10cdb9c,paid,0,Educacion
f2f27e794f,paid,0,Otros
1addf68d4f,paid,3,Educacion
1c7bf70f0f,paid,0,Otros
2c2a5c9f63,paid,0,Otros
2d5a6363f7,loan,1,Otros
64b392b35d,paid,3,Inversion
6be46b6734,paid,0,Otros
9c0bbc7c3f,paid,0,Educacion
abb3723b0e,paid,1,Inversion
dd00e63e77,loan,1,Otros
e863daeb25,paid,2,Otros
645876911,loan,2,Otros
0cf4c462d0,paid,2,Inversion
15eafbe5c2,paid,0,Otros
d7225b542b,paid,1,Otros
df454901b9,paid,0,Educacion
ff0c6a0047,paid,0,Personal
50d9bdb889,paid,0,Otros
56d240bcbb,paid,0,Personal
98e9d59c72,paid,1,Otros
b2522337d4,paid,0,Otros
b60d052cbe,paid,2,Personal
2480a6715c,loan,0,Otros
2fdaeba787,paid,0,Inversion
4af1986aa3,paid,0,Otros
29f2c1145f,paid,1,Otros
2b5e69a239,paid,0,Otros
7439867840,paid,0,Educacion
9d50929cef,paid,2,Inversion
46422d6721,paid,1,Otros
12381ecd43,paid,1,Otros
1c8e181b64,paid,3,Inversion
5a9109833c,paid,1,Inversion
8610f3e3bb,paid,2,Personal
94b5dd6deb,paid,0,Otros
c7894006fa,paid,0,Personal
1ed4693b1d,paid,1,Inversion
5c5c0d0a3c,paid,0,Inversion
680bf9c63f,paid,1,Personal
75ea29f12e,paid,0,Inversion
81c0543c28,paid,1,Otros
9a7c14be07,loan,1,Otros
e427fe6d0c,loan,1,Otros
0a56036b89,paid,0,Educacion
3487122c7b,paid,0,Inversion
4952b77600,paid,2,Educacion
49c62f4626,paid,3,Inversion
65e4cc66b1,paid,1,Personal
6939977d99,paid,1,Otros
737ef8491b,paid,2,Educacion
8c895d0b02,paid,0,Otros
9218acdd6e,paid,1,Otros
969a5dd31a,paid,0,Personal
9a77aa7faa,paid,0,Inversion
ad7f732de2,paid,2,Educacion
bd09dd858c,loan,0,Inversion
c34fb95446,paid,1,Personal
cfe29ca989,paid,1,Inversion
d3b85880fd,paid,0,Otros
ec804e9d1c,loan,0,Otros
0791ccf660,loan,0,Otros
09fbb833fe,paid,3,Educacion
10f960baa1,loan,0,Inversion
2540c7e7dc,paid,0,Otros
34ea358f7d,paid,0,Inversion
74494ca930,paid,0,Inversion
74f9c3ca4f,paid,1,Otros
8086d96490,paid,0,Educacion
84764b3d0f,paid,0,Educacion
8de01c8875,loan,0,Otros
a38a47090a,paid,0,Otros
bf8b5793d2,paid,1,Otros
cc1e4ab200,paid,0,Inversion
cdc9bf7ad3,loan,0,Otros
dd100351ef,paid,0,Educacion
e3a250b6db,paid,0,Otros
ee90747afc,paid,1,Educacion
09de638fe0,paid,0,Personal
1072a4cb89,loan,0,Otros
28b7548404,paid,0,Otros
4bec317242,paid,0,Otros
639f58d859,paid,0,Otros
74eb8720c4,paid,1,Educacion
79bbd17d41,paid,0,Otros
8101dbfa36,paid,0,Otros
9267d68781,loan,2,Otros
97b04942a9,paid,1,Otros
bc966eb686,loan,0,Otros
e4f7c1a46c,loan,0,Personal
20d53e0f20,paid,0,Educacion
27b363f809,paid,0,Personal
31ea341843,paid,0,Personal
3ce71d1566,paid,0,Otros
7ff028c775,paid,0,Otros
af90faa8b3,paid,0,Otros
c4decc5a8c,loan,1,Otros
cfc69d8ac5,paid,2,Otros
098886747c,loan,1,Inversion
0f674abd98,paid,0,Personal
22f9ad9deb,loan,0,Educacion
2783ba616a,paid,0,Otros
29d0746a9b,loan,0,Otros
2b0d4dc325,paid,0,Otros
360821d9d9,paid,3,Inversion
3bda756162,loan,0,Otros
3cafe243a8,paid,0,Otros
505bc76208,paid,2,Otros
a7b1066ffa,loan,0,Otros
ab22430c71,paid,0,Educacion
b794fe35dc,paid,0,Otros
c07907ca5a,paid,3,Personal
c0f7479b5c,loan,1,Educacion
f70ee7a506,paid,2,Otros
1997e630ed,loan,2,Otros
22315fa46b,paid,2,Otros
3df4571217,paid,1,Otros
458c8278a5,loan,1,Otros
52727c8db2,loan,3,Otros
6f89072d2a,paid,1,Otros
a3d61a20dd,paid,1,Otros
b3625c3226,paid,0,Personal
b5819f9bb6,paid,1,Otros
03ae096007,paid,3,Educacion
0b99d380c8,paid,2,Otros
0c9eee1228,paid,0,Otros
36a9f7e345,paid,0,Otros
44138fa4e0,paid,2,Otros
51a622bf91,loan,1,Otros
576b986f16,paid,3,Educacion
588b638805,paid,0,Educacion
5b34559278,loan,0,Otros
5d70549edf,loan,3,Inversion
67d5f189ad,paid,0,Otros
82e60b4fab,paid,0,Educacion
ba380fdbd3,paid,0,Inversion
ca70af31b8,paid,2,Educacion
d578e3c913,paid,0,Otros
dc705dd550,paid,0,Inversion
898b366fbd,paid,0,Inversion
a8f6e04e92,paid,0,Otros
dd4cc9fbab,paid,1,Personal
1b0e374cdb,paid,1,Inversion
5768c6e727,paid,2,Otros
7215d4fd8c,loan,0,Personal
8149d7cc71,loan,0,Otros
8accfcc8e4,paid,1,Otros
a7ad169aa1,paid,0,Otros
b3d88a8b26,paid,0,Inversion
f9e796a0ef,paid,2,Inversion
23e8594592,paid,0,Educacion
5bffa2b417,paid,1,Educacion
798432f9f4,paid,0,Educacion
1bc3908108,paid,2,Inversion
8aca221e79,loan,0,Otros
2cc61f1888,paid,1,Otros
533e07aa60,paid,0,Educacion
7b31da9ded,paid,0,Otros
9a3d470eb6,loan,0,Otros
ddec2a1f4d,paid,0,Educacion
000384fef1,paid,1,Educacion
2d150dc629,paid,1,Educacion
a21d826eae,paid,1,Inversion
9db2ca1a4a,paid,0,Educacion
d389c03044,paid,0,Otros
e4ae384f45,paid,3,Inversion
fb6f86cc8a,paid,1,Educacion
1ba68817a6,paid,0,Otros
30ec0c7ee4,paid,0,Educacion
5d3e63257b,paid,0,Inversion
7eb098726c,paid,0,Inversion
94608c6a63,paid,0,Otros
9a94e5ed76,paid,2,Otros
9fc404fbf9,paid,1,Otros
add48afe21,paid,1,Educacion
b6ad6b330d,paid,0,Inversion
cf4ee06b25,loan,3,Otros
dc5778bccb,paid,0,Educacion
e49993f40a,paid,3,Otros
fb2f2d55ae,paid,3,Educacion
06bbdf92fe,loan,0,Personal
10b6f8acca,paid,0,Otros
1aed280273,paid,0,Inversion
1f378d35fd,paid,0,Otros
25328320aa,paid,0,Educacion
3d28dbca7e,paid,1,Educacion
4060d4a4fd,paid,3,Otros
55fb812933,paid,0,Educacion
5ba2d37c32,paid,0,Personal
626858c59f,paid,1,Otros
6675375b5d,paid,2,Educacion
67f1b1d6b3,paid,0,Otros
8d5e743ca5,paid,3,Inversion
9822c4ee10,paid,1,Otros
98c3664cd1,paid,3,Educacion
b047d5408c,loan,0,Otros
bab60e1b92,paid,1,Personal
bac956ccf2,paid,2,Inversion
bf7b7ba923,loan,0,Otros
c51e7e7c30,paid,0,Otros
c85cb12792,paid,0,Inversion
d15c7da1b0,paid,0,Educacion
d6ae77268f,loan,3,Educacion
e06adca8de,paid,0,Educacion
0c03f9c685,paid,0,Educacion
1474d95e5c,paid,1,Inversion
1c8fd4e94f,paid,0,Otros
1d71e5a069,paid,3,Otros
2be622321e,paid,0,Inversion
3647693d31,paid,2,Educacion
3f8109a9f3,paid,1,Personal
41f0618e41,paid,0,Educacion
4e6c6c43e4,paid,0,Personal
5f888e84fa,paid,3,Educacion
688be09a15,paid,1,Inversion
7adb429a78,paid,0,Otros
7d55415e80,paid,0,Inversion
7dac97106e,paid,0,Otros
843bdc72be,paid,0,Inversion
988802c59c,loan,0,Otros
aafdf390c1,paid,1,Educacion
b4eca1a0ff,paid,0,Otros
c3801a467d,paid,0,Educacion
c5414c1508,loan,0,Inversion
c68bdc7fa0,paid,0,Educacion
cd7a212739,paid,2,Educacion
d35fa0066d,loan,1,Personal
d57c9a6e13,paid,0,Educacion
e22470f480,paid,0,Personal
f0ddb0b15f,loan,0,Otros
f1cec32d3f,paid,0,Personal
fffa7f5e00,paid,2,Otros
01ac95e3b1,paid,1,Personal
02b7a21618,paid,3,Inversion
04c8336d37,paid,2,Otros
055ad05ac3,paid,3,Educacion
06d5e0ff74,paid,0,Otros
16cbeca3aa,loan,1,Otros
181dd032aa,paid,0,Otros
1baca0d184,loan,3,Inversion
1cc8c91a16,paid,0,Otros
31ea3936a0,paid,0,Otros
32f998a72d,paid,0,Educacion
3676617269,loan,1,Otros
3a56a6c55a,paid,0,Inversion
3ae1fe0163,paid,0,Inversion
4b4d12b233,paid,0,Personal
4d3b726af8,paid,1,Otros
50840bd4a3,paid,0,Educacion
536524bc3e,paid,0,Otros
5392ae9a95,paid,2,Inversion
582918f8a0,loan,0,Otros
606c8c1df1,paid,0,Otros
6380450f87,loan,0,Otros
6a090254d2,paid,0,Otros
72931efd07,paid,0,Educacion
75dc4beabb,paid,2,Otros
7d4d128aff,loan,1,Otros
80ef56a6bf,paid,0,Personal
8143b0f72e,paid,2,Otros
950fea0ea0,paid,0,Educacion
9de47c052a,paid,0,Educacion
a0e0c79b47,paid,0,Otros
a591acea3f,paid,3,Educacion
b86e82a69a,paid,3,Educacion
c957902e9f,paid,0,Inversion
ce9617ac4c,loan,2,Inversion
cf7f6978b1,paid,0,Personal
d03fb98e91,loan,2,Otros
d1a9f273fb,loan,0,Otros
d2b0286b85,loan,1,Otros
d7a9ea021e,paid,3,Personal
d8e07c13ea,paid,1,Educacion
dc46f3242f,paid,1,Otros
dd76b8a24e,paid,3,Educacion
de88b6e834,paid,0,Otros
dfbf30459a,loan,2,Inversion
e3dc5de48f,loan,2,Educacion
e58bacb2c2,paid,2,Otros
f218fd9c3b,loan,0,Inversion
f972666a5a,paid,1,Inversion
fa813b73f1,paid,0,Educacion
fb66b03896,paid,3,Otros
fe82f9a27b,paid,1,Otros
013b273930,paid,3,Inversion
01d5d78ea4,paid,1,Otros
04cedc6f09,paid,3,Educacion
0b5e94426d,paid,0,Personal
0c980b0268,paid,0,Educacion
0ee8b56fd6,paid,1,Otros
0eeb773564,paid,1,Educacion
10b154c612,paid,0,Otros
12fe6ddefc,paid,0,Otros
1d912a5b02,paid,2,Otros
1d919fe978,paid,2,Educacion
1ec97efafe,paid,1,Educacion
1f7f918b56,paid,0,Inversion
1fec5d0744,paid,1,Educacion
2579ef82b6,paid,0,Inversion
27e700a019,paid,3,Educacion
28195b6f2f,paid,1,Personal
2bad390ff0,paid,1,Educacion
2ebca0cd43,paid,1,Educacion
307f98ed3d,paid,0,Educacion
346157122d,loan,3,Educacion
3c1ff71917,paid,0,Personal
3d3f0e30b9,paid,0,Otros
436d81843b,paid,0,Educacion
4af7504da5,paid,0,Personal
4b341d0a3e,loan,1,Otros
4d110e88c5,paid,0,Otros
50e5eaa73a,paid,0,Otros
596caf7cbf,paid,0,Educacion
5d6509d28d,loan,3,Otros
6822aab100,paid,0,Educacion
6903c3858a,paid,2,Educacion
7b117dff00,loan,0,Otros
7c6ff2f3b8,paid,3,Otros
80bf98fb39,paid,0,Otros
8368e45d24,paid,1,Educacion
8587a7d141,paid,2,Otros
8fb645bca7,paid,1,Inversion
9484b43341,paid,0,Inversion
989d486fa0,paid,0,Inversion
9ae8d6fd9e,paid,1,Inversion
9cc7070bf2,paid,0,Otros
9f261ca1a8,paid,2,Educacion
ab09b303fd,paid,0,Otros
b0190b2518,loan,3,Otros
b429282449,paid,0,Otros
b526187719,paid,0,Otros
b9249816bd,paid,0,Educacion
bf2a9009f0,paid,0,Educacion
d48aca74c8,paid,0,Personal
e0fc2b6f65,paid,0,Otros
f10822d448,loan,0,Otros
f87c64d788,paid,0,Inversion
fc79743e0a,loan,3,Otros
fd3a60e8df,paid,1,Otros
fe49fab174,loan,0,Inversion
03b89a4c95,paid,0,Personal
056db4d37a,paid,0,Inversion
18cd78519a,paid,1,Otros
1ce4a5c656,paid,0,Inversion
1ff9417481,paid,0,Otros
207351d473,paid,0,Otros
4450ff29b0,paid,2,Otros
4c8c6ac632,paid,2,Personal
52c45ad683,paid,2,Otros
52c7e8833d,paid,0,Educacion
555bd49878,paid,0,Otros
56a5186aa1,paid,1,Educacion
5898e5fc01,loan,0,Inversion
5c5addae47,loan,0,Otros
6001cd20a9,loan,0,Otros
62281a4042,paid,1,Inversion
66a05300eb,paid,1,Otros
66e295f33f,paid,0,Educacion
7205a06457,paid,2,Otros
7cf16a2bbc,paid,1,Otros
8d9d7ee4f6,paid,0,Otros
92fb4feef7,paid,0,Educacion
97b61143cd,paid,1,Educacion
a03edf9ca6,paid,0,Otros
a75a7ec369,paid,1,Otros
ae6184e3fc,paid,2,Educacion
af63195d09,loan,0,Otros
af8e7d763a,paid,2,Inversion
c696bfacac,paid,0,Otros
cdce07f56f,paid,0,Inversion
d6a4ab0860,paid,0,Educacion
d92785b1ba,paid,2,Inversion
e9051ea977,loan,2,Otros
ebb7039fd5,paid,3,Inversion
eca576bf92,paid,0,Educacion
f27deb7ef7,paid,3,Otros
f5909fba89,paid,0,Educacion
f95371ac06,paid,0,Educacion
fae0e5fd0e,paid,2,Otros
fc7491d9f6,paid,0,Personal
02955eddb9,paid,3,Educacion
